symbol,price,rsi,vol_ratio,atr_pct,trend,p1,er1,median1,p3,er3,median3,p5,er5,median5,analogs,quality,score,stop,target1,target2,rr1,rr2,valid_return,valid_probability,valid_rr,valid_quality,valid_trend,not_extreme,trade,watch,action
ADANIPORTS,1733.0,52.56627595055781,0.30523614479622224,0.020839713862594547,0.0014701335757727474,0.6839850735281435,0.0033905994462813636,0.0009201964873828405,0.8650149236594952,0.01356845188397038,0.014740386986542342,0.7303169753620598,0.016595102493208638,0.010298616210821732,22,0.8595362113078628,0.3691637878017545,1678.8271638141855,1758.5450906476779,1761.7593126207307,0.471547964741174,0.5308806893935808,True,True,False,True,True,True,False,False,REJECT
JSWSTEEL,1254.300048828125,41.44162295338352,0.8219301209992153,0.019238371972578334,-0.02090267635621934,0.717500655695582,0.004535548509302362,0.006280877330814616,0.734515213057908,0.014041700136749052,0.012403046359717562,0.866087220978388,0.02003452202222506,0.019016944799265634,22,0.8290187328412042,0.35324356797831447,1218.1040124712572,1271.912553995279,1279.42935077885,0.4865865696869944,0.6942556279634463,True,True,False,True,False,True,False,False,REJECT
SUNPHARMA,1861.0,41.62134406920546,0.8973005398325563,0.015387021348563259,-0.032774445703356414,0.6414703404535549,0.003291942474000601,0.002911105488916932,0.7731113406586883,0.009781387100411168,0.006630842981722784,0.9092357985562596,0.013367899691514312,0.01266194583522573,22,0.8541879168797052,0.30250441918736,1818.0471299054857,1879.203161393865,1885.877661325908,0.4237938315602757,0.579185075902188,True,True,False,True,False,True,False,False,REJECT
SIEMENS,3767.699951171875,35.83579910189626,1.0488300008136204,0.025065426759934683,-0.022485012444068975,0.8602893567286053,0.007139819050952857,0.007857728875160563,0.7734613053721388,0.010471156806503156,0.007893505817826552,0.7265924406732526,0.015307677871316172,0.008520710612451077,22,0.8474816092857956,0.28797350022106954,3626.041440402613,3807.1521281604505,3825.3746883401877,0.2785019888627549,0.4071392312054949,True,True,False,True,False,True,False,False,REJECT
HAVELLS,1093.0,22.436157165014933,0.6432976405547308,0.022946777277173598,-0.10375014806027416,0.5979967902734219,0.00043246553782594777,0.002548439230499966,0.6438089329223302,0.011632420072696487,0.004230134855232381,0.7835197888021342,0.017804208015969058,0.026412595562600782,22,0.7938465968284933,0.2453640244565177,1055.3787586540739,1105.7142351394573,1121.8689669499224,0.3379536316345942,0.7673581709990156,True,True,False,True,False,True,False,False,REJECT
HINDALCO,981.0,42.187721766075114,0.838675745804456,0.022292850675167796,-0.020291260185249738,0.638037574833611,0.004384677627027386,0.004743106955185761,0.6780119994214182,0.008048115822655065,0.009946065025273287,0.7194882713147025,0.013636493116708247,0.02192961920683545,22,0.8579183835205957,0.23160914869730445,948.1960702314906,990.7570897897932,1002.5129564419055,0.2974366138034982,0.6558042464338282,True,True,False,True,False,True,False,False,REJECT
AUROPHARMA,1683.300048828125,56.49726507428644,0.9592545252530613,0.02272749172913094,0.042666795853282036,0.37149373974220784,-0.004119991746467847,-0.005777098760343269,0.4493109787359717,0.004186190241741736,-0.005492179926664675,0.6313046239335207,0.007051531463546634,0.005300550265750381,22,0.870037303497285,0.1965777677075776,1625.9142669220446,1693.3998491210937,1703.4996494140626,0.1759983040659506,0.35199660813190514,True,False,False,True,True,True,False,False,REJECT
TATASTEEL,187.39999389648438,53.47567573462693,0.9277048147516299,0.02390362937618118,0.006117199810172336,0.6237501371445329,0.002834309588464529,0.002399193706071001,0.5424001580916267,0.006297885850740299,0.005671747040219555,0.6755742957323174,0.006161750587024428,0.006550164464541042,22,0.8506423281737105,0.19311207150441245,180.6806838976841,188.58021766647386,189.6487938232422,0.17564657237130155,0.33467721048133425,True,True,False,True,True,True,False,False,REJECT
NAUKRI,1269.0999755859375,45.339273244344426,0.7318034098896159,0.029125952549575975,-0.0030271305156328587,0.5052212558125793,0.005982421536934252,-0.000292252766211476,0.6353784481634571,0.0051375764093702725,0.009404405269762717,0.5859886269213833,0.013071451090677876,0.005008585843407132,22,0.8674892072282935,0.19273843343637792,1213.6543570815616,1281.0351060841936,1285.6889538459898,0.21525831653071198,0.2991936731437673,True,True,False,True,True,True,False,False,REJECT
BOSCHLTD,47825.0,54.39193713977726,0.48555994989851164,0.02309537489785387,0.06367082176518624,0.5523675650639704,0.0018111593234247229,0.000773476235634285,0.5544520485156835,0.0045493791727206434,0.006106049702541028,0.6918656533899638,0.002742171002193826,0.008922948124249985,22,0.8598055812597166,0.18710289893800253,46168.19554326521,48117.02182702403,48398.9,0.17625606077831443,0.34638970076833125,False,True,False,True,True,True,False,False,REJECT
