signal_date,symbol,regime,nifty,sma50,vix,price,rsi,trend,atr_pct,vol_ratio,ret3,ret5,p3,p5,er3,er5,median3,median5,quality,analogues,nearest_distance,stop,target1,target2,rr1,rr2,STRICT_V6_3_2_STYLE_trade,STRICT_V6_3_2_STYLE_failed,STRICT_V6_3_2_STYLE_p3,STRICT_V6_3_2_STYLE_p5,STRICT_V6_3_2_STYLE_er3,STRICT_V6_3_2_STYLE_er5,STRICT_V6_3_2_STYLE_rr1,STRICT_V6_3_2_STYLE_rr2,STRICT_V6_3_2_STYLE_quality,STRICT_V6_3_2_STYLE_trend,STRICT_V6_3_2_STYLE_rsi,STRICT_V6_3_2_STYLE_regime,BALANCED_trade,BALANCED_failed,BALANCED_p3,BALANCED_p5,BALANCED_er3,BALANCED_er5,BALANCED_rr1,BALANCED_rr2,BALANCED_quality,BALANCED_trend,BALANCED_rsi,BALANCED_regime,MODERATE_trade,MODERATE_failed,MODERATE_p3,MODERATE_p5,MODERATE_er3,MODERATE_er5,MODERATE_rr1,MODERATE_rr2,MODERATE_quality,MODERATE_trend,MODERATE_rsi,MODERATE_regime,classification,entry_date_1d,exit_date_1d,entry_1d,exit_1d,gross_return_1d,net_return_1d,entry_date_3d,exit_date_3d,entry_3d,exit_3d,gross_return_3d,net_return_3d,entry_date_5d,exit_date_5d,entry_5d,exit_5d,gross_return_5d,net_return_5d
2026-08-10,BPCL,UNFAVORABLE,24583.80078125,,12.25,318.5,52.47225154868159,0.029551521206140574,0.022605962725491983,0.46244567297137995,-0.023754789272030674,-0.034702263322987204,0.44123375818280003,0.4345898207637335,0.0006985342679972355,0.0017005209051232219,-0.002366848556211665,-0.0036719645256875766,0.4,30,0.2723724630828677,307.70000130789623,318.72248316435713,319.04161590828176,0.020600295490757224,0.05014962721039483,False,"p3,p5,er3,er5,rr1,rr2,regime",False,False,False,False,False,False,True,True,True,False,False,"p3,p5,er3,er5,rr1,rr2,regime",False,False,False,False,False,False,True,True,True,False,False,"p3,p5,rr1,rr2,regime",False,False,True,True,False,False,True,True,True,False,REJECT,2026-08-11,2026-08-11,316.95001220703125,317.79998779296875,0.002681733879796422,0.0011817338797964218,2026-08-11,2026-08-13,316.95001220703125,315.0,-0.006152428243976549,-0.007652428243976548,2026-08-11,2026-08-17,316.95001220703125,316.6499938964844,-0.0009465792679979046,-0.0024465792679979046
2026-08-10,BRITANNIA,UNFAVORABLE,24583.80078125,,12.25,5623.5,68.02428808130846,0.07332551328905335,0.02181733630625193,1.006920823061153,0.03373161764705879,0.016723919725185388,0.3938446236561396,0.4540635333612371,-0.004750912951452668,-0.000833835660731235,-0.0018693120493711302,-0.0018693722827550219,0.4,30,0.44545836174257775,5439.465313922688,5623.5,5623.5,0.0,0.0,False,"p3,p5,er3,er5,rr1,rr2,regime",False,False,False,False,False,False,True,True,True,False,False,"p3,p5,er3,er5,rr1,rr2,regime",False,False,False,False,False,False,True,True,True,False,False,"p3,p5,er3,er5,rr1,rr2,regime",False,False,False,False,False,False,True,True,True,False,REJECT,2026-08-11,2026-08-11,5650.0,5598.0,-0.00920353982300881,-0.01070353982300881,2026-08-11,2026-08-13,5650.0,5615.0,-0.006194690265486691,-0.0076946902654866905,2026-08-11,2026-08-17,5650.0,5521.0,-0.022831858407079686,-0.024331858407079687
2026-08-10,CIPLA,UNFAVORABLE,24583.80078125,,12.25,1467.699951171875,57.4230914613746,0.02996634087530259,0.02132588236940767,0.4786594782418846,0.006100837706236373,-0.004544270978868226,0.5094938406202579,0.5051145642436324,-0.00045943369425118365,0.002237375955100673,0.0011016587820688595,0.0028072270159454904,0.4,30,0.4517634204164114,1420.74995640346,1467.699951171875,1470.9837477519293,0.0,0.06994242696409014,False,"p3,p5,er3,er5,rr1,rr2,regime",False,False,False,False,False,False,True,True,True,False,False,"p3,p5,er3,rr1,rr2,regime",False,False,False,True,False,False,True,True,True,False,False,"p3,p5,er3,rr1,rr2,regime",False,False,False,True,False,False,True,True,True,False,REJECT,2026-08-11,2026-08-11,1466.0999755859375,1463.0,-0.002114436694331534,-0.003614436694331534,2026-08-11,2026-08-13,1466.0999755859375,1458.800048828125,-0.0049791466334995205,-0.00647914663349952,2026-08-11,2026-08-17,1466.0999755859375,1431.5,-0.02360001102387943,-0.02510001102387943
2026-08-10,COALINDIA,UNFAVORABLE,24583.80078125,,12.25,411.0,36.352825127614224,-0.0479042959829421,0.014887455322348144,0.9276530008669414,-0.010830324909747335,-0.012019230769230727,0.37566074479160305,0.3200495609918408,-0.007518614286421693,-0.008668541873443968,-0.005124415523276138,-0.004134091713181964,0.4434117807353329,30,0.20900115921006754,401.8218837937724,411.0,411.0,0.0,0.0,False,"p3,p5,er3,er5,rr1,rr2,trend,regime",False,False,False,False,False,False,True,False,True,False,False,"p3,p5,er3,er5,rr1,rr2,trend,regime",False,False,False,False,False,False,True,False,True,False,False,"p3,p5,er3,er5,rr1,rr2,trend,regime",False,False,False,False,False,False,True,False,True,False,REJECT,2026-08-11,2026-08-11,411.0,412.6000061035156,0.0038929588893323874,0.0023929588893323874,2026-08-11,2026-08-13,411.0,410.5,-0.0012165450121655041,-0.002716545012165504,2026-08-11,2026-08-17,411.0,408.45001220703125,-0.006204349861237857,-0.007704349861237856
2026-08-10,DRREDDY,UNFAVORABLE,24583.80078125,,12.25,1158.800048828125,35.725800967244794,-0.07164758611903788,0.021795981744532712,0.816912220838127,-0.01462580881962161,-0.017966060315148358,0.6638722564172994,0.7005329000908384,0.01122865250950803,0.01876936116097033,0.01492376068614465,0.031166124929167593,0.4,30,0.45020652179329873,1120.914271763393,1171.811811904417,1180.54998545793,0.34344717422741433,0.5740923986498362,False,"rr1,rr2,trend,regime",True,True,True,True,False,False,True,False,True,False,False,"rr1,rr2,trend,regime",True,True,True,True,False,False,True,False,True,False,False,"rr1,rr2,trend,regime",True,True,True,True,False,False,True,False,True,False,REJECT,2026-08-11,2026-08-11,1159.0999755859375,1205.0,0.039599711311234964,0.03809971131123496,2026-08-11,2026-08-13,1159.0999755859375,1206.0,0.04046244966087076,0.03896244966087076,2026-08-11,2026-08-17,1159.0999755859375,1192.0,0.028384112765968528,0.026884112765968526
2026-08-10,EICHERMOT,UNFAVORABLE,24583.80078125,,12.25,7975.0,64.67577839368539,0.07009390376699143,0.01973529016905714,0.6791837445838866,-0.0014399298816752948,-0.009316770186335366,0.6508679762338867,0.5086629776259719,0.0037386708131884297,-0.0016421948910879415,0.009317898799586333,0.011769775212883471,0.4,30,0.346910847552247,7738.916591352654,8004.8158997351775,7975.0,0.12629392258443514,0.0,False,"p5,er5,rr1,rr2,regime",True,False,True,False,False,False,True,True,True,False,False,"p5,er5,rr1,rr2,regime",True,False,True,False,False,False,True,True,True,False,False,"p5,er5,rr1,rr2,regime",True,False,True,False,False,False,True,True,True,False,REJECT,2026-08-11,2026-08-11,7955.0,8000.0,0.0056568196103079504,0.004156819610307951,2026-08-11,2026-08-13,7955.0,8100.0,0.018227529855436853,0.01672752985543685,2026-08-11,2026-08-17,7955.0,8050.0,0.011942174732872513,0.010442174732872513
2026-08-10,ETERNAL,UNFAVORABLE,24583.80078125,,12.25,310.25,62.096090656078545,0.1182436781637719,0.03268102744897188,0.473372121247591,-0.00032223651216001237,-0.0008051529790660261,0.5172240007035921,0.7196499208684318,0.006570615798266997,0.019097604382597725,0.0005231740640001536,0.022706767134129224,0.4,30,0.27317438346592304,295.0410668509347,312.28853355141234,316.1750317597009,0.13403527594160206,0.38957576456078125,False,"p3,rr1,rr2,regime",False,True,True,True,False,False,True,True,True,False,False,"p3,rr1,rr2,regime",False,True,True,True,False,False,True,True,True,False,False,"p3,rr1,rr2,regime",False,True,True,True,False,False,True,True,True,False,REJECT,2026-08-11,2026-08-11,310.5,318.0,0.024154589371980784,0.022654589371980782,2026-08-11,2026-08-13,310.5,318.0,0.024154589371980784,0.022654589371980782,2026-08-11,2026-08-17,310.5,318.0,0.024154589371980784,0.022654589371980782
2026-08-10,GRASIM,UNFAVORABLE,24583.80078125,,12.25,3380.5,68.0588638547966,0.07857442033789686,0.022633138255995118,4.125379068548606,0.05180867960505586,0.040193619182103735,0.5037795935141441,0.4358421217387046,0.0036541582453658863,0.004951213832907893,-0.0010155534664582078,-0.010061546140005484,0.4,30,0.4714123650709115,3265.7330141884127,3392.8528819484595,3397.2375783621455,0.10763445481385404,0.14583966150007266,False,"p3,p5,rr1,rr2,regime",False,False,True,True,False,False,True,True,True,False,False,"p3,p5,rr1,rr2,regime",False,False,True,True,False,False,True,True,True,False,False,"p3,p5,rr1,rr2,regime",False,False,True,True,False,False,True,True,True,False,REJECT,2026-08-11,2026-08-11,3360.0,3322.199951171875,-0.011250014532180108,-0.012750014532180108,2026-08-11,2026-08-13,3360.0,3257.0,-0.030654761904761907,-0.03215476190476191,2026-08-11,2026-08-17,3360.0,3250.5,-0.032589285714285765,-0.034089285714285766
2026-08-10,HCLTECH,UNFAVORABLE,24583.80078125,,12.25,1357.199951171875,68.7818013777606,0.14123672058011771,0.024425286950176362,0.35719582234571207,0.0053332971643518245,-0.014379120427105985,0.5740228621161774,0.5313200957941124,0.0013429520177075515,0.0037955929578125623,0.004728354350437836,0.007334050959178162,0.4,30,0.5259521440859549,1307.4749537876673,1359.0226055847338,1362.3513297488867,0.03665469097516079,0.10359736245351117,False,"er3,er5,rr1,rr2,regime",True,True,False,False,False,False,True,True,True,False,False,"rr1,rr2,regime",True,True,True,True,False,False,True,True,True,False,False,"rr1,rr2,regime",True,True,True,True,False,False,True,True,True,False,REJECT,2026-08-11,2026-08-11,1360.0999755859375,1365.4000244140625,0.003896808266496521,0.002396808266496521,2026-08-11,2026-08-13,1360.0999755859375,1370.0,0.00727889463404896,0.005778894634048961,2026-08-11,2026-08-17,1360.0999755859375,1325.0,-0.025806908474368728,-0.02730690847436873
2026-08-10,HDFCBANK,UNFAVORABLE,24583.80078125,,12.25,731.0,34.504016018455616,-0.05223709661956344,0.014246633655278972,0.7874839857217804,-0.0054421768707483276,-0.02921646746347939,0.6307373856612675,0.6635539319624868,0.007606649511939477,0.008909171802851631,0.01173608600850562,0.012460246083749738,0.4,30,0.5518389435844042,715.3785661969866,736.5604607932278,737.5126045878845,0.3559507317539039,0.4169018458874283,False,"rr1,rr2,trend,regime",True,True,True,True,False,False,True,False,True,False,False,"rr1,rr2,trend,regime",True,True,True,True,False,False,True,False,True,False,False,"rr1,rr2,trend,regime",True,True,True,True,False,False,True,False,True,False,REJECT,2026-08-11,2026-08-11,730.5,729.0,-0.002053388090349051,-0.003553388090349051,2026-08-11,2026-08-13,730.5,725.0,-0.007529089664613298,-0.009029089664613297,2026-08-11,2026-08-17,730.5,729.0,-0.002053388090349051,-0.003553388090349051
2026-08-10,HDFCLIFE,UNFAVORABLE,24583.80078125,,12.25,540.0,39.6014831530641,-0.04398528055277484,0.01775792843450314,0.9985661297920195,-0.00917431192660545,-0.023684643218542467,0.4613672484493443,0.49731670741665135,-0.002971962474571565,0.008138207027215134,-0.001363882581179976,6.945743492714485e-05,0.4,30,0.34086915854915406,525.6160779680524,540.0,544.3946317946961,0.0,0.3055238887513,False,"p3,p5,er3,rr1,rr2,trend,regime",False,False,False,True,False,False,True,False,True,False,False,"p3,p5,er3,rr1,rr2,trend,regime",False,False,False,True,False,False,True,False,True,False,False,"p3,p5,er3,rr1,rr2,trend,regime",False,False,False,True,False,False,True,False,True,False,REJECT,2026-08-11,2026-08-11,540.0,536.0,-0.007407407407407418,-0.008907407407407418,2026-08-11,2026-08-13,540.0,538.0499877929688,-0.0036111337167245017,-0.005111133716724501,2026-08-11,2026-08-17,540.0,543.0,0.005555555555555536,0.004055555555555536
2026-08-10,HEROMOTOCO,UNFAVORABLE,24583.80078125,,12.25,5860.0,78.22994893374508,0.1756320532322393,0.026228342081174798,1.2336712866608663,0.02987697715289972,0.07326007326007322,0.6412186004355023,0.4511032151957293,0.00512902276472127,0.0010587309818635283,0.009336091517898937,-0.0014147373742211533,0.4,30,0.4307011877879362,5629.452873106474,5890.056073401267,5866.20416355372,0.13036845787780219,0.02691060885172117,False,"p5,er5,rr1,rr2,rsi,regime",True,False,True,False,False,False,True,True,False,False,False,"p5,er5,rr1,rr2,rsi,regime",True,False,True,False,False,False,True,True,False,False,False,"p5,rr1,rr2,regime",True,False,True,True,False,False,True,True,True,False,REJECT,2026-08-11,2026-08-11,5848.0,5865.5,0.0029924760601915956,0.0014924760601915956,2026-08-11,2026-08-13,5848.0,5850.0,0.00034199726402195374,-0.0011580027359780463,2026-08-11,2026-08-17,5848.0,5745.0,-0.017612859097127176,-0.019112859097127177
2026-08-10,HINDALCO,UNFAVORABLE,24583.80078125,,12.25,1054.050048828125,68.37349538511168,0.061798479161017994,0.020560157175684525,1.3717525850761834,0.013509662334735495,0.05945323445830497,0.7079687624014053,0.7100067920069979,0.010499736689567106,0.018283328227958622,0.009638015301976832,0.01915561568831936,0.4562350411933274,30,0.4941769330568217,1021.5428968157087,1065.1172967984458,1073.3215918395454,0.34045578542511323,0.5928400926682063,False,"rr1,rr2,regime",True,True,True,True,False,False,True,True,True,False,False,"rr1,rr2,regime",True,True,True,True,False,False,True,True,True,False,False,"rr1,rr2,regime",True,True,True,True,False,False,True,True,True,False,REJECT,2026-08-11,2026-08-11,1053.4000244140625,1049.0999755859375,-0.004082066383581884,-0.005582066383581883,2026-08-11,2026-08-13,1053.4000244140625,1046.25,-0.006787568111211728,-0.008287568111211728,2026-08-11,2026-08-17,1053.4000244140625,1049.9000244140625,-0.003322574443594517,-0.004822574443594517
2026-08-10,HINDUNILVR,UNFAVORABLE,24583.80078125,,12.25,2087.199951171875,44.79164173743292,-0.022391466874287058,0.023161594097419337,0.5595089288328251,0.0009110930318241284,-0.023760546692294215,0.5291594448150561,0.4163454820897534,0.003584437150403896,-6.68364741110883e-05,0.0026871177142570035,-0.005707527620004038,0.4,30,0.5521983957239154,2014.6856340680804,2094.681388217177,2087.199951171875,0.10317186100771193,0.0,False,"p3,p5,er5,rr1,rr2,trend,regime",False,False,True,False,False,False,True,False,True,False,False,"p3,p5,er5,rr1,rr2,regime",False,False,True,False,False,False,True,True,True,False,False,"p5,er5,rr1,rr2,regime",True,False,True,False,False,False,True,True,True,False,REJECT,2026-08-11,2026-08-11,2086.0,2064.89990234375,-0.010115099547579054,-0.011615099547579054,2026-08-11,2026-08-13,2086.0,2092.0,0.0028763183125599667,0.0013763183125599667,2026-08-11,2026-08-17,2086.0,2055.0,-0.014860977948226273,-0.016360977948226274
2026-08-10,ICICIBANK,UNFAVORABLE,24583.80078125,,12.25,1431.800048828125,55.17030404242518,0.04321654933844754,0.016750829052736484,0.9908669997842754,-0.012619769026903205,-0.01931503504922949,0.6743270071975798,0.5005605938288581,0.005401718220693543,0.004803425079927097,0.0029731164636754848,0.0008723659351089763,0.44936791583748886,30,0.4207981699949239,1395.8242920446955,1439.5342292402697,1438.677593092107,0.21498311929068606,0.19117163553734426,False,"p5,rr1,rr2,regime",True,False,True,True,False,False,True,True,True,False,False,"p5,rr1,rr2,regime",True,False,True,True,False,False,True,True,True,False,False,"p5,rr1,rr2,regime",True,False,True,True,False,False,True,True,True,False,REJECT,2026-08-11,2026-08-11,1432.0999755859375,1429.5999755859375,-0.0017456881800288482,-0.003245688180028848,2026-08-11,2026-08-13,1432.0999755859375,1406.800048828125,-0.01766631323868373,-0.01916631323868373,2026-08-11,2026-08-17,1432.0999755859375,1415.300048828125,-0.011730973426585578,-0.013230973426585578
2026-08-10,ICICIGI,UNFAVORABLE,24583.80078125,,12.25,1648.800048828125,44.620456461385636,-0.04759261155413086,0.030615336272415545,0.4017276284152891,-0.020902583831279742,-0.015641761893656736,0.669476088297969,0.6794361114376577,0.00908516494300924,0.009091257468991538,0.010010747997326597,0.010494117836916561,0.4,30,0.8922831299913951,1573.0821969168528,1663.7796692297702,1663.7897145869074,0.1978347248836199,0.19796739316307607,False,"rr1,rr2,trend,regime",True,True,True,True,False,False,True,False,True,False,False,"rr1,rr2,trend,regime",True,True,True,True,False,False,True,False,True,False,False,"rr1,rr2,trend,regime",True,True,True,True,False,False,True,False,True,False,REJECT,2026-08-11,2026-08-11,1651.0,1643.5,-0.004542701393095094,-0.006042701393095094,2026-08-11,2026-08-13,1651.0,1628.0,-0.013930950938824904,-0.015430950938824904,2026-08-11,2026-08-17,1651.0,1626.300048828125,-0.014960600346381026,-0.016460600346381027
