symbol,price,rsi,vol_ratio,atr_pct,trend,p1,er1,median1,p3,er3,median3,p5,er5,median5,analogs,quality,score,stop,target1,target2,rr1,rr2,valid_return,valid_probability,valid_rr,valid_quality,valid_trend,not_extreme,trade,watch,action
HEROMOTOCO,5287.0,39.05086257361835,0.6083910622435774,0.025562839414449114,0.0024857995846885306,0.4996963805128415,0.0007020089666225666,0.0006984718563076697,0.4601021081413519,0.0008451865946250986,-0.00469483615846783,0.46002256264359376,0.006096588161930764,-0.0015873073359574108,22,0.8350490523678317,0.007525847743127222,5084.273902023711,5318.722,5350.444,0.15647713992753925,0.312954279855083,False,False,False,True,True,True,False,False,REJECT
ASIANPAINT,2539.0,32.60885792241335,0.6302424857031236,0.020947195385316843,-0.05413167763593518,0.35477078961755293,-0.0012684439825152672,-0.0022870679027165997,0.6003672032999591,0.0049436501169232115,0.004107246842469103,0.5492453932162691,0.000366558429330086,0.0006000377258560396,22,0.833846370397376,0.0019793245300270337,2459.222606375021,2554.234,2569.468,0.19095635126427593,0.38191270252855186,False,True,False,True,False,True,False,False,REJECT
CIPLA,1394.699951171875,38.55537735379602,0.5814001261636965,0.016211967304426263,-0.03167220498310763,0.5995716484969941,0.001645251158084792,0.0023244108386147877,0.6763999025236163,0.005451684250056614,0.0042420733918684395,0.49278866570885616,0.0012972445453634817,-0.0019593752798489072,22,0.8506480264969958,0.0018081072096944595,1360.78370616005,1403.0681508789062,1411.4363505859376,0.246731314274726,0.4934626285494587,False,False,False,True,False,True,False,False,REJECT
BHARTIARTL,1863.0999755859375,42.67053687760724,0.392735558302442,0.019214949097753026,-0.024463848062969196,0.5455686655286712,0.00023691878145611835,0.001698638144865705,0.5041865260479703,0.0015941990246023487,-0.0002884768158571971,0.6850786987994948,0.0071129338096369895,0.00763835794062051,22,0.8213806784046686,-0.016910924232609426,1809.4009187935744,1874.278575439453,1885.4571752929687,0.2081712514381704,0.4163425028763408,False,False,False,True,False,True,False,False,REJECT
AUROPHARMA,1634.5999755859375,51.77403335513811,0.8052942823462594,0.024032307945729033,0.024050706414607825,0.5520773299219432,0.0004734704463202001,0.003159321910366941,0.49466579367185526,-0.0012154310553553237,-0.0001174276165469279,0.44874740138144126,-0.0029814079426201596,-0.002492434537200272,22,0.8520405262955696,-0.03430135768795795,1575.675160613894,1644.4075754394532,1654.2151752929688,0.16644260755284304,0.33288521510568225,False,False,False,True,True,True,False,False,REJECT
BRITANNIA,5128.5,33.69503465315981,0.518387676306876,0.02006936109058102,-0.04156271321420946,0.5543735974456642,0.002984087501581196,0.0015889684723622288,0.5889465478252973,0.004491265499613729,0.0011729685190439154,0.5053237177034732,0.0018690888600473576,-0.00017315519129329493,22,0.8306397023097535,-0.04198745512433316,4974.111422470432,5159.271,5190.042,0.19930878626112516,0.3986175725222562,False,False,False,True,False,True,False,False,REJECT
SIEMENS,4025.199951171875,58.30598590648062,0.8026593763314873,0.023940483832645836,0.0645582815201915,0.4568878184778303,-0.002216659568281526,-0.0014014787279418295,0.45492780668196603,-0.0027043084232014464,-0.005394148855497716,0.4112639786976682,-0.0028932644231427565,-0.004519490565269735,22,0.8526328147768054,-0.05272730869785202,3880.6520996405793,4049.351150878906,4073.5023505859376,0.16708100086705313,0.3341620017341094,False,False,False,True,True,True,False,False,REJECT
KOTAKBANK,423.29998779296875,69.31541185757817,0.3944101094667327,0.017419919009006343,0.07396726474322923,0.4856238433723251,-0.00035479702982446485,0.0004651085087309381,0.4524575460482835,-0.0020670821310311257,-0.0033665796586483387,0.4620105786315517,-0.0011828166501914724,-0.007471636159997352,22,0.8299484071559857,-0.05481689657130015,412.2392105371684,425.8397877197266,428.37958764648437,0.22962219272844914,0.4592443854568931,False,False,False,True,True,True,False,False,REJECT
WIPRO,176.80999755859375,43.26507035372342,0.6014659585594444,0.021694468990230985,-0.008585521285900954,0.5443500087878127,0.002248088064359085,0.001109498420065469,0.5442915350943094,0.002647849524147371,0.008507445207357356,0.40904384274814454,-0.004177795574879544,-0.006619219007186705,22,0.8434162934670186,-0.0564458838162865,171.05629904479716,178.3141989249365,178.9317175292969,0.2614320793374702,0.36875758533672587,False,False,False,True,True,True,False,False,REJECT
VEDL,268.70001220703125,45.13065968675802,0.3510548887830741,0.03036355300800771,-0.010232829084494965,0.40481554197366065,-0.007669644195554827,-0.004436816931272236,0.35634126414760503,-0.0034110939273156314,-0.0073349385059815475,0.7180361887163643,0.018125270699409578,0.014770439345019426,22,0.8566815047107368,-0.059227358879701625,256.4619816111805,270.31221228027346,273.57027266521834,0.13173688859617763,0.3979611278172749,False,False,False,True,True,True,False,False,REJECT
HDFCLIFE,531.1500244140625,38.13907841103718,0.4500130167654307,0.017798697572095245,-0.039694046493771507,0.35802908502725006,-0.0015672606789901517,-0.003279667522261387,0.5980348818278473,0.0021816518691176678,0.0018978840730878854,0.5054387144106495,0.003880741243954132,0.0013139809803841551,22,0.8459097127036979,-0.06428658451464903,516.9693564391272,534.3369245605469,537.5238247070313,0.224735545047477,0.449471090094954,False,False,False,True,False,True,False,False,REJECT
BPCL,319.6000061035156,54.00337562033402,0.6385822431098889,0.022246543999698668,0.016332573762681157,0.4552753306914677,0.0005498062402577284,-0.0011881883058831866,0.3668885305238172,-0.0025918546596318684,-0.0029323897806980415,0.5091536846650218,0.0011656039354392147,0.00123231514523503,22,0.8686727026839587,-0.06998699844508821,308.9350127063869,321.5176061401367,323.4352061767578,0.1798032089862656,0.3596064179725312,False,False,False,True,True,True,False,False,REJECT
HAVELLS,1196.5999755859375,34.64887769183483,0.37901864403563973,0.023881087809903813,-0.028973393097105227,0.5995538765147137,0.0010859989603979716,0.0015009787365288796,0.45009321265048513,0.002389022874493162,-0.003321178787039747,0.5964638974655125,0.0033755049096336528,0.0023315351423026653,22,0.8270746004332089,-0.07357010426993528,1153.7358119504927,1203.779575439453,1210.9591752929687,0.16749655760409377,0.33499311520818753,False,False,False,True,False,True,False,False,REJECT
APOLLOHOSP,8705.5,45.7520530416212,0.4795271933032229,0.01720854568324847,-0.012335522086306172,0.3726496310157749,-0.0014699151557985776,-0.0026317248442855323,0.507108337762519,-0.0004101873792207926,-0.001427086024132218,0.5067268691950602,0.006405726262090398,-0.00039548853697324304,22,0.8379485848152058,-0.07686782318470053,8480.786508331721,8757.733,8809.966,0.2324426522511888,0.4648853045023776,False,False,False,True,True,True,False,False,REJECT
GRASIM,3290.0,53.595274819509335,1.1395153813683734,0.021537331437755925,0.02819511419624865,0.4569356914872723,0.0016464715937245349,-0.00015633257058123018,0.49579030302027494,-0.002559443296130086,0.0009825739811272216,0.36056734890315245,-0.005626586805399656,-0.007520246868334579,22,0.8369744706669349,-0.09382622163736792,3183.7132693546746,3309.7400000000002,3329.48,0.1857240304612608,0.3714480609225173,False,False,False,True,True,True,False,False,REJECT
IOC,136.82000732421875,44.77429302415159,0.4402373522034432,0.018184992652434357,-0.016383656898656063,0.508635417860296,-0.0011759305423325133,-7.167188475670772e-05,0.5445285395967236,-0.001756157007315578,0.0005373492082251241,0.5480461058216801,0.005631816186832557,0.004425586902026102,22,0.8636714463231969,-0.09800066092191384,133.08790108237335,137.64092736816406,138.46184741210936,0.21996159561079104,0.4399231912215821,False,True,False,True,True,True,False,False,REJECT
INFY,1131.0999755859375,49.388081462603395,0.5774912979941501,0.024664795850286893,0.020439442884001346,0.4987043473208977,0.0005234107266270745,-0.0008764164438019861,0.49901471084588395,-0.00547537935000034,0.0012285575293567996,0.6808106918936899,-0.003305324738390063,0.006944212438011799,22,0.8594375886946839,-0.10015678060191072,1089.2524506098,1137.886575439453,1144.6731752929688,0.16217446210702888,0.3243489242140632,False,False,False,True,True,True,False,False,REJECT
M&M,3156.800048828125,32.44201287816472,0.8106693351453012,0.02299953002905785,-0.03551887858696667,0.6358708953403875,0.004417903056413847,0.0065138797500857715,0.5033345753040355,0.001673159800668826,-6.593353689127168e-05,0.410865972672581,0.000562660394439359,-0.008210749808962525,22,0.8151022311544649,-0.10677960700554368,3047.8926725499946,3175.7408491210936,3194.6816494140626,0.17391659720639183,0.34783319441278787,False,False,False,True,False,True,False,False,REJECT
HINDUNILVR,1962.5,33.7460404903001,1.0715296962033571,0.01591340116054545,-0.06342554144854506,0.49350373752397564,0.0019815015575621086,-0.00026946781104902895,0.4525866602943039,0.0009487619493028702,-0.0004953948193579527,0.5431308270594274,0.0012347901385322112,0.0032239567543285164,22,0.8439208626843034,-0.1124002645001371,1915.6549253336443,1974.275,1986.05,0.25136047031336983,0.5027209406267348,False,False,False,True,False,True,False,False,REJECT
BEL,408.25,50.425604578844634,0.6629865542226794,0.0162505850959134,0.0038326817704488203,0.4725604797625996,-0.0016401018510498497,-0.0018238779305546071,0.5160726723384338,5.9631541199156655e-05,-1.070332237951277e-06,0.31887986763885307,-0.007100250673490774,-0.008455608620383859,22,0.864956388802681,-0.1176810737774674,398.29854795189004,410.6995,413.149,0.2461449834816041,0.4922899669632082,False,False,False,True,True,True,False,False,REJECT
LT,3992.5,46.0865599959757,0.5939849122025616,0.013797585355044668,0.00174128604261381,0.4526101839227823,-1.0253294191648878e-05,-0.0012033074300414892,0.4844914896604448,-0.0016998845360746192,0.0005505196196651796,0.493820943848528,-0.0018323551911696863,-0.0035518211594671167,22,0.8661322527016918,-0.12777784656458677,3909.8697107049766,4016.455,4040.41,0.2899057985198493,0.5798115970396986,False,False,False,True,True,True,False,False,REJECT
POWERGRID,266.6000061035156,42.18121698710217,0.9594357616025884,0.017507363379652766,-0.04033747889603456,0.6884273025454352,0.0011485160660121836,0.0019977632255585576,0.5908466280103993,0.00037843929003506015,0.0034534703872355355,0.4052652149853677,-0.0024147022675945025,-0.0105652274320297,22,0.8645551582222919,-0.13416416779245274,259.5988113277078,268.1996061401367,269.7992061767578,0.2284752942666882,0.4569505885333764,False,False,False,True,False,True,False,False,REJECT
TITAN,5004.0,50.86155652665454,0.5306208992938498,0.01725713191102803,0.03815438652885805,0.362920489725093,-0.002823038277244447,-0.003024342288223514,0.3665903948269106,-0.0021504700858377707,-0.006274928714307126,0.4087571505476102,-0.005475329870878917,-0.017416344975351383,22,0.8649344966391471,-0.13983212831400632,4874.467967875824,5034.024,5064.048,0.23178822649225314,0.46357645298449923,False,False,False,True,True,True,False,False,REJECT
SBILIFE,1712.5999755859375,27.809560280147608,0.6189121565998252,0.018176605047274346,-0.05605469146150932,0.5429541585006998,0.000579067864990623,0.0012060278912726652,0.497226342810063,0.001530390139475794,0.00018354671825432378,0.3048289415795342,0.0016042936633850495,-0.0026744348038922894,22,0.8246269519665377,-0.1425930344659711,1665.9060955456416,1722.875575439453,1733.1511752929687,0.22006309701930854,0.4401261940386171,False,False,False,True,False,True,False,False,REJECT
AXISBANK,1272.9000244140625,54.530489825681975,0.513704287596334,0.018351312212945774,-6.50615723857273e-05,0.4596976597195276,-0.00018578146102845585,-0.0005937239527772364,0.5092163909297451,0.00142365435071999,0.0007383764250878389,0.3267527841881126,-0.007658832934060502,-0.00475507178343304,22,0.8363628709330215,-0.14727039640027262,1237.8609457682294,1280.537424560547,1288.1748247070313,0.2179680642770746,0.4359361285541492,False,False,False,True,True,True,False,False,REJECT
RELIANCE,1307.5999755859375,50.840881304917524,0.753153617084275,0.01579158029177348,0.0034286423985567804,0.5053424580149886,-0.0022558283132836678,0.0010087588808721515,0.4106588091651822,-0.005242762401059205,-0.0030427439651121713,0.506292747324883,-0.0010633827557974935,0.00011272059691225245,22,0.8451763386788846,-0.15801646327334312,1276.626370579958,1315.445575439453,1323.2911752929688,0.25329953849417564,0.5065990769883586,False,False,False,True,True,True,False,False,REJECT
ONGC,235.75999450683594,44.77891543630925,0.3141953900848201,0.015695604301985216,-0.019333817824810806,0.45446251837665413,-0.002683338629733779,-2.102349825466865e-05,0.45250952762203733,-8.86865998523208e-05,-0.0011450762069266096,0.4946760147146532,-0.0008940258370307473,-0.00048783386999656786,22,0.8470537526079337,-0.1608454613830952,230.20940113080968,237.17455447387695,238.58911444091797,0.25484842272011593,0.5096968454402319,False,False,False,True,True,True,False,False,REJECT
ACC,1276.800048828125,37.78761993653817,0.4729735562841081,0.01804730439929102,-0.04944123094175534,0.5057189550573664,0.0007761655078211858,-0.000861194876058291,0.5473846628797179,0.0025625567717967755,0.00230824996135226,0.4166720717173401,-0.007000066823323285,-0.004465977240339147,22,0.8762138031413539,-0.17977418693298494,1242.2358501207789,1284.4608491210938,1292.1216494140624,0.22163974804775738,0.44327949609550815,False,False,False,True,False,True,False,False,REJECT
ICICIBANK,1435.0999755859375,53.62240836585247,0.9327425722587017,0.01558681216862619,0.012673726895049864,0.411625495670643,-0.001424716909347224,-0.002064768958144003,0.5028336710196644,-0.003856975340993299,-0.0006664499163999693,0.21791030738117964,-0.008038506348308737,-0.010627853948666055,22,0.8542946246672112,-0.20054075326885237,1401.5470249419504,1443.7105754394531,1452.3211752929687,0.2566272023250124,0.5132544046500248,False,False,False,True,True,True,False,False,REJECT
SBIN,1024.5,41.84446262812157,0.674787074153278,0.01798325846452741,-0.017498025561451747,0.411675312996922,-0.000286484009665835,-0.00012619153782050807,0.31286582832593157,-0.005112961313403349,-0.005079432572923592,0.5858034976528763,-0.00015866093991401134,0.003577546282674038,22,0.8443540328134562,-0.22257382973724169,996.8642275546375,1030.647,1036.794,0.22242910025956067,0.44485820051912955,False,False,False,True,True,True,False,False,REJECT
HDFCBANK,709.0499877929688,37.50612985483604,0.9109321029823153,0.017532498839085215,-0.06414449643293052,0.3567006737889195,-5.106676074127457e-05,-0.002211357938102898,0.4139032339224589,-0.0010608396722094253,-0.0027510524573104433,0.3145147490292523,-0.010111639304564626,-0.010746760891683915,22,0.8541697419337152,-0.3005715477370279,690.4028606612183,713.3042877197265,717.5585876464844,0.22814774075916303,0.45629548151833216,False,False,False,True,False,True,False,False,REJECT
SHRIRAMFIN,1043.5999755859375,39.694414143582485,1.5079153849683093,0.02960249593072749,-0.02697418317197786,0.4965855668985582,-0.0038695147508522373,-0.0009000028395322879,0.5044848831576516,-0.008625027545546563,-0.0003213443802195237,0.29670427206246613,-0.003112767685107723,-0.004066380444407047,22,0.8412073235899981,-0.3237343704311981,997.2602295400525,1049.8615754394532,1056.1231752929687,0.13512374123318532,0.27024748246636576,False,False,False,True,False,True,False,False,REJECT
ITC,263.3500061035156,38.6908063008695,1.1360114065680285,0.019941349055743393,-0.05689767583830141,0.3150547583436346,-0.004899289839565682,-0.0039174809285909,0.2642702375070885,-0.005591494325509605,-0.005440266308675723,0.4982275835205807,-0.0032169228112273246,-0.0011902873297249261,22,0.8122062188432623,-0.33214668376848794,255.47267451020207,264.93010614013673,266.51020617675783,0.2005882344679163,0.4011764689358326,False,False,False,True,False,True,False,False,REJECT
GODREJCP,876.2000122070312,25.02247738178363,2.196947927433192,0.02571148430829246,-0.1333041593581551,0.5927235867341439,0.004197037784775549,0.0030105557561004304,0.4592588444019267,-0.00782106204016488,-0.0030719802689918585,0.4097122304317127,-0.004029611978587526,-0.009168177226877794,22,0.7943371480658322,-0.3353691201912916,842.4074079098511,881.4572122802734,886.7144123535156,0.15557250417899535,0.3111450083579907,False,False,False,True,False,True,False,False,REJECT
NTPC,329.8999938964844,42.37134297409329,0.7674313956457344,0.017978218165969624,-0.030917674206936252,0.4175237925824085,-0.001149824871286304,-0.002457436995655815,0.35639975161693715,-0.005250976210046991,-0.004784907902916136,0.22012007976381007,-0.009086276811582677,-0.01356008082658905,22,0.8691987613100317,-0.39060524043280465,321.0034728016498,331.8793938598633,333.8587938232422,0.22249145955807123,0.44498291911614246,False,False,False,True,False,True,False,False,REJECT
TATASTEEL,183.9499969482422,43.06021901635552,0.6854294252577224,0.022487571310935733,-0.015720667635799934,0.21747666546417982,-0.005672886439144451,-0.003770525832890559,0.18010088274119573,-0.01314565700169518,-0.013458974581920413,0.3748489927046012,-0.011108203105100002,-0.011348605499823083,22,0.869116955958898,-0.4641071560484887,177.74511393721218,185.05369692993165,186.1573969116211,0.17787603404084903,0.35575206808169807,False,False,False,True,True,True,False,False,REJECT
AMBUJACEM,403.1000061035156,38.19418622198867,0.32665251763304,0.02083125524431747,-0.05163650641978634,0.5996224866896593,-0.0029354628550842276,0.0022436253686595187,0.3164314764592751,-0.00928065844463926,-0.00432734912913163,0.36212420962795,-0.014109250224913193,-0.014722832585004286,22,0.8564150448046302,-0.5004521557931382,390.50438742932323,405.51860614013674,407.9372061767578,0.1920191535789083,0.38403830715781206,False,False,False,True,False,True,False,False,REJECT
TATAELXSI,3596.60009765625,42.801603349989065,0.3480895978313084,0.024228446615412364,-0.019576280481511943,0.36376906629106476,-0.0018299381327777108,-0.0029751495530150884,0.3653664275389207,-0.011801604008090851,-0.011221987314675608,0.2245097707326401,-0.01856286876950558,-0.01523803902073817,22,0.8745502143526993,-0.5215600548780142,3465.890047461673,3618.1796982421874,3639.759298828125,0.16509519010828716,0.3301903802165743,False,False,False,True,True,True,False,False,REJECT
MARUTI,12850.0,29.93158109477534,0.9259498658627595,0.01962549612700812,-0.06229866632936476,0.32349548499345476,-0.005652318896199503,-0.005910492695467229,0.3650692201808789,-0.0168580162038807,-0.005983733697690452,0.3252043121650585,-0.022170726311434713,-0.014588585074289062,22,0.8062597144802374,-0.5283378352432869,12471.718562151918,12927.1,13004.2,0.2038165034969647,0.4076330069939294,False,False,False,True,False,True,False,False,REJECT
