symbol,date,price,p3,p5,er3,er5,rr1,rr2,rsi,volume,trend,regime,return1,return3,return5,stop,target1,target2,classification,failures
MARUTI,2023-06-28,9170.9052734375,0.6033333333333333,0.5872727272727273,0.0010880927767628638,0.0015109534386354272,1.2499999999999951,2.0,58.0615279689733,1.1732330278325156,True,FAVORABLE,0.026035866015220677,0.01118889592990402,0.033409622631523916,8980.918320850284,9408.38896417152,9550.879178611933,WAIT,"er3,er5"
NAUKRI,2023-06-28,871.5413818359375,0.6409090909090909,0.6454545454545455,0.006197501578759097,0.008862346299844198,1.2499999999999982,2.0,62.50248052552297,0.636984016665867,True,FAVORABLE,0.011722255393703973,4.51701739030419e-05,0.008157103125397969,840.4135161119468,910.4512139909258,933.7971132839189,WATCH,volume
NESTLEIND,2023-06-28,1099.5203857421875,0.5563636363636364,0.5969696969696969,0.00048538443591268545,0.0026957069911205936,1.2500000000000027,2.0,62.03052025959181,0.8245381021274577,True,FAVORABLE,0.006603775993860861,-0.005278180261257814,0.015623822132141862,1077.8180654102264,1126.648286157139,1142.9250264061097,WAIT,"er3,er5"
NTPC,2023-06-28,174.3794403076172,0.5093939393939394,0.5096969696969696,-0.0008408097035656438,-0.0004923341985266522,1.2500000000000049,2.0000000000000067,65.26224892742886,2.888490083686968,True,FAVORABLE,0.00026417268055478615,0.02617654627865229,0.040454559017568226,170.01238446626743,179.8382601093044,183.11355199031672,WAIT,"p3,p5,er3,er5"
ONGC,2023-06-28,136.29751586914062,0.5375757575757576,0.5581818181818182,-0.00029397150106546914,0.0008618819549169347,1.2500000000000042,2.0000000000000084,51.136399175620056,3.594186401591116,False,FAVORABLE,0.011037578503590328,0.016713884318134697,0.04320398316509544,132.92645544123826,140.5113414040186,143.03963672494538,WAIT,"er3,er5,trend"
POWERGRID,2023-06-28,166.15438842773438,0.5845454545454545,0.6551515151515152,0.002437331502688985,0.007221555325228456,1.2499999999999984,1.999999999999994,58.877464421117764,1.4845723357132135,True,FAVORABLE,0.019988164304578504,-0.0021987136854544342,0.05016992230942252,161.37556619044537,172.12791622434563,175.71203290231236,WATCH,er3
RELIANCE,2023-06-28,1149.3939208984375,0.5845454545454545,0.6454545454545455,0.0005291934081575215,0.002982675741216797,1.25,2.0,55.71133558539389,1.068250094602039,True,FAVORABLE,0.008203096167254342,0.023423520059559166,0.04319043398700173,1128.123347530227,1175.9821376087007,1191.9350676348586,WAIT,"er3,er5"
SAIL,2023-06-28,82.41808319091797,0.4906060606060606,0.45151515151515154,-0.0014903776232066826,-0.002518810130022933,1.2500000000000018,2.0,56.03415835327902,0.8302400156551764,True,FAVORABLE,0.0035211557699956764,0.024061107669071324,0.030516529057588615,80.36592450678167,84.98328154608835,86.52240055919057,WAIT,"p3,p5,er3,er5"
SBIN,2023-06-28,539.6439819335938,0.5657575757575758,0.5775757575757576,0.00030791901000098293,0.0013424966966473408,1.2499999999999973,2.0,50.762350837220495,1.3264324407260335,True,FAVORABLE,0.0053526952979954245,0.03413471451254968,0.0398385934918255,528.9741561144864,552.9812642074779,560.9836335718085,WAIT,"er3,er5"
SHRIRAMFIN,2023-06-28,324.4741516113281,0.6033333333333333,0.6260606060606061,0.009706791967311596,0.015665624682209223,1.2500000000000022,2.0,76.33232992474805,0.8522835712773273,True,FAVORABLE,0.020105867281317913,0.045091173942514606,0.04135804541772403,305.0276837573196,348.7822364288388,363.36708731934516,WATCH,rsi
SUNPHARMA,2023-06-28,990.83984375,0.5281818181818182,0.5290909090909091,-0.0004254958916361535,6.376862269677486e-05,1.2500000000000029,2.0,68.0857447248338,1.9673528552336004,True,FAVORABLE,0.02916418215686667,0.026423993711931493,0.020258323313161686,971.3592100247113,1015.190635906611,1029.8011112005775,WAIT,"p3,p5,er3,er5,rsi"
TATASTEEL,2023-06-28,104.69586944580078,0.5093939393939394,0.5872727272727273,-0.0007479020226089754,0.0027137715402315073,1.2500000000000013,2.0000000000000053,65.65134020266382,0.6993314275055923,True,FAVORABLE,0.004033973788097223,0.007619857816579367,0.009861035334380652,102.0287117744722,108.02981653496151,110.03018478845796,WAIT,"p3,er3,er5,volume"
TCS,2023-06-28,2923.263671875,0.5281818181818182,0.5775757575757576,-0.0004945978881283125,0.0015586852491349607,1.2499999999999936,1.9999999999999913,48.56946869299872,0.8830994848943119,False,FAVORABLE,0.026994439808353032,0.029047107290585794,0.0334166048088107,2870.9198619330587,2988.6934343024263,3027.9512917588822,WAIT,"p3,er3,er5,trend"
TECHM,2023-06-28,984.6934814453125,0.546969696969697,0.5678787878787879,0.00028249558440341174,0.0017343755205245772,1.249999999999999,2.0,55.41098490094014,0.8180697342116802,True,FAVORABLE,0.020530745942935802,0.036007757410827734,0.06420913670167971,961.0146099628445,1014.2920707983975,1032.0512244102486,WAIT,"er3,er5"
TITAN,2023-06-28,2989.640380859375,0.6409090909090909,0.6648484848484848,0.002256758201269078,0.00425961515972793,1.2500000000000016,2.0,75.17653402582042,1.7962881639992458,True,FAVORABLE,0.00645605058548937,0.015372501738792455,0.025857683845917467,2920.4429912859728,3076.137117826128,3128.0351600061795,WATCH,"er3,er5,rsi"
TRENT,2023-06-28,1764.86279296875,0.5939393939393939,0.6648484848484848,0.0033931557791811034,0.008906214647174332,1.2499999999999991,2.0,77.84429771516423,0.6683381125170296,True,FAVORABLE,-0.0029107559983720943,-0.01862322202698674,-0.008477940836738473,1706.3278105570914,1838.0315209833232,1881.9327577920672,WATCH,"er3,rsi,volume"
ULTRACEMCO,2023-06-28,7960.611328125,0.5751515151515152,0.6163636363636363,0.0006560324921328822,0.002757035856928566,1.25,2.0,62.765750295151044,0.9703046168016456,True,FAVORABLE,0.004127929186499957,0.018285403253764265,0.018103845275309283,7781.836955416828,8184.079294010216,8318.160073541345,WAIT,"er3,er5"
VEDL,2023-06-28,227.7342529296875,0.5657575757575758,0.5581818181818182,-0.0002545346366425675,7.740904695217529e-05,1.250000000000005,2.0000000000000067,56.45355783173792,1.4538845761316428,True,FAVORABLE,-0.007144220167356385,-0.008573050800306015,0.0001785619524881099,223.48962532176856,233.0400374395862,236.22350814552541,WAIT,"er3,er5"
WIPRO,2023-06-28,176.50636291503906,0.5093939393939394,0.5193939393939394,-0.0010941255876425653,-0.0005427835919121797,1.25,2.0,40.7605332139796,0.5883410125600348,False,FAVORABLE,0.019517751469826594,0.03733289094525949,0.037987914610226436,173.04562673328667,180.83228314222956,183.42783527854385,WAIT,"p3,p5,er3,er5,rsi,volume,trend"
ABB,2023-06-30,4292.390625,0.6033333333333333,0.6648484848484848,0.003258921718267309,0.007892453977172509,1.2499999999999967,2.0,70.2496967809041,0.8754169184732262,True,FAVORABLE,-0.002656749953587889,-0.007325372297634303,-0.005256849876052461,4152.174900905995,4467.660280117506,4572.82207318801,WATCH,"er3,rsi"
ADANIENT,2023-06-30,2383.712646484375,0.5093939393939394,0.5096969696969696,0.000706777756213705,0.0015204886270916654,1.2499999999999984,1.999999999999997,53.31600640343896,0.7820170426109061,True,FAVORABLE,-0.0010678343130008372,0.004648141629284064,-0.0030556079890721177,2242.0596309866605,2560.778915856518,2667.0186774798035,WAIT,"p3,p5,er3,er5,volume"
ADANIPORTS,2023-06-30,724.58251953125,0.5751515151515152,0.5775757575757576,0.0032621002984897056,0.0049481211652974266,1.2499999999999978,2.0,53.42520656447715,1.0110969167476458,True,FAVORABLE,-0.00250253547132806,0.004734424119492209,-0.027798452772845317,697.7243880188632,758.1551839217334,778.2987825560235,WATCH,"er3,er5"
APOLLOHOSP,2023-06-30,5050.19091796875,0.5845454545454545,0.6163636363636363,0.002817934809055707,0.005929033654197877,1.250000000000003,2.0,61.62761069786289,0.7724703857221108,True,FAVORABLE,-0.0058256035532382455,-0.004030826882221672,0.009424922151090476,4900.287259963619,5237.570490475164,5349.998233979011,WATCH,"er3,er5,volume"
ASIANPAINT,2023-06-30,3254.64501953125,0.5845454545454545,0.6648484848484848,0.000796701406701213,0.004114390923941803,1.2500000000000029,2.0000000000000058,72.2155628952654,1.6703728874425285,True,FAVORABLE,-0.0009963974265746467,0.003673235653429918,-0.005458019510276246,3176.6216475378724,3352.1742345229723,3410.6917635180057,WATCH,"er3,er5,rsi"
AUROPHARMA,2023-06-30,721.4307250976562,0.6409090909090909,0.6551515151515152,0.006114711436592861,0.009342712726660221,1.249999999999999,2.0,69.77573318758975,1.1234953609013492,True,FAVORABLE,-0.020553944480678044,0.005843186261566435,0.02509111524518648,694.7567187348162,754.7732330512063,774.7787378233363,WATCH,rsi
AXISBANK,2023-06-30,984.08203125,0.5563636363636364,0.5775757575757576,0.0006973224770846567,0.002325310001454927,1.25,2.0,65.27443255630153,0.6813193899978672,True,FAVORABLE,-0.005418031160067449,-0.021216197777116252,-0.009877257616354052,962.2780950813417,1011.3369514608229,1027.6899035873166,WAIT,"er3,er5,volume"
BAJAJFINSV,2023-06-30,1524.99169921875,0.6409090909090909,0.6939393939393939,0.002600077499253138,0.005767969195467714,1.2500000000000058,2.0000000000000058,66.63273312043154,0.8210496901009354,True,FAVORABLE,0.007918764286306557,0.056086370859472545,0.056871787532142726,1486.0879199645879,1573.621423286453,1602.7992577270745,WATCH,"er3,er5"
BAJFINANCE,2023-06-30,703.7875366210938,0.6409090909090909,0.6939393939393939,0.003572535174473499,0.007410120064933362,1.2499999999999984,2.0,60.72330338011392,1.2644115846911739,True,FAVORABLE,0.024076098433290616,0.0947058132289409,0.06448481053659938,686.6356977285731,725.2273352367446,738.0912144061351,WATCH,er3
BEL,2023-06-30,122.26710510253906,0.6503030303030303,0.7036363636363636,0.00719395895580466,0.013356110825753291,1.25,2.0,65.77733378333207,1.3778022025365197,True,FAVORABLE,-0.01590454738155256,-0.03180915716250943,-0.013518830954647232,116.55829604983728,129.4031164184163,133.68472320794262,TRADE,
BHARTIARTL,2023-06-30,851.950439453125,0.5845454545454545,0.6357575757575757,0.0007478728581035866,0.003116413890180668,1.25,2.0,72.46023061889588,1.1958709385340365,True,FAVORABLE,0.00045513955941522966,-0.013769601520408292,-0.009445238393403943,832.9412593573647,875.7119145728253,889.9687996446455,WAIT,"er3,er5,rsi"
BOSCHLTD,2023-06-30,18170.501953125,0.546969696969697,0.5387878787878787,-0.00018127998416094058,0.00010235995855866886,1.25,2.0,54.856981185281875,1.797068764876282,False,FAVORABLE,-0.0013810157839742043,0.006312493302105704,0.03667624499142619,17669.227199260597,18797.095395455504,19173.051460853807,WAIT,"p5,er3,er5,trend"
BPCL,2023-06-30,153.5799560546875,0.546969696969697,0.5581818181818182,0.0014607844363153898,0.003108281890074595,1.249999999999997,1.9999999999999938,49.299047411360775,1.2771540154302041,False,FAVORABLE,0.02906503079577827,0.0599121750030005,0.07389625610133166,149.06577253318488,159.22268545656576,162.6083230976927,WAIT,"er3,er5,trend"
CIPLA,2023-06-30,978.587646484375,0.5751515151515152,0.6454545454545455,0.0015061801193682039,0.005517241567563651,1.250000000000001,2.0,64.38746241639001,1.1955596302153855,True,FAVORABLE,-0.012956444074101348,-0.004089020393957976,0.005615978863831028,952.1985618677583,1011.574002255146,1031.3658157176085,WATCH,"er3,er5"
COALINDIA,2023-06-30,186.18753051757812,0.5187878787878788,0.5484848484848485,-0.001001514552941455,5.407074289797819e-05,1.2500000000000022,2.000000000000009,52.85299091592525,0.7652634571135234,False,FAVORABLE,0.002813968152397539,0.0017316033635836892,0.012987066203812958,182.95342783842275,190.23015886652234,192.6557358758889,WAIT,"p3,er3,er5,volume,trend"
DIVISLAB,2023-06-30,3502.751708984375,0.6221212121212122,0.6648484848484848,0.003972498361130526,0.00785849912598238,1.2499999999999978,2.0,58.92261420131784,0.9123557256897241,True,FAVORABLE,0.001102300221414998,0.04586175308182305,0.0237331545490429,3395.9892124341995,3636.204829672094,3716.276702084726,WATCH,er3
DLF,2023-06-30,474.47186279296875,0.5563636363636364,0.6551515151515152,0.0014970820275483111,0.007605233487432066,1.2500000000000009,2.0,58.241089545751734,0.7672594703690808,True,FAVORABLE,0.0053002110822490955,0.018652523680021904,0.025073944392581815,459.52306786687114,493.15785645059077,504.36945264516396,WATCH,"er3,volume"
DRREDDY,2023-06-30,1005.0962524414062,0.6503030303030303,0.6745454545454546,0.0025010121029184562,0.004586684048048962,1.2499999999999967,2.0,79.47296868148676,1.1532527239472505,True,FAVORABLE,-0.011880736945025672,0.003633946312545211,0.004438318707451483,978.8701001163791,1037.87894284769,1057.5485570914605,WATCH,"er3,er5,rsi"
EICHERMOT,2023-06-30,3421.55126953125,0.5751515151515152,0.5775757575757576,0.0008125987277038307,0.0017137788413224483,1.249999999999999,2.0,52.848726822367915,1.4799281747198656,True,FAVORABLE,0.01417564190219478,-0.075514635588384,-0.11041583985471226,3322.742438024115,3545.0623089151686,3619.16893254552,WAIT,"er3,er5"
GRASIM,2023-06-30,1700.2608642578125,0.5375757575757576,0.6066666666666667,0.0004683262060212511,0.00438546723133105,1.25,2.0,49.08807044215781,0.7530654476224916,False,FAVORABLE,0.03404147901534804,0.0249329847061468,0.004986596941229271,1655.2077829073405,1756.5772159459025,1790.3670269587565,WATCH,"er3,er5,volume,trend"
HAL,2023-06-30,1831.6455078125,0.6033333333333333,0.6066666666666667,0.006630197012201912,0.009417487801041553,1.2500000000000007,2.0000000000000027,65.83966148891658,0.7139034671478868,True,FAVORABLE,-0.005919689913387982,-0.015187899371136293,-0.00870145899589736,1745.5604212622368,1939.251866000329,2003.8156809130267,WATCH,volume
HCLTECH,2023-06-30,1046.3170166015625,0.5845454545454545,0.5775757575757576,0.0014620857175999587,0.002200513438081006,1.249999999999999,2.0,69.91186829109692,1.6613462228331979,True,FAVORABLE,-0.005345199732740058,0.005766366378348264,-0.025548132055926764,1022.0028925086757,1076.709671717671,1094.945264787336,WAIT,"er3,er5,rsi"
HDFCBANK,2023-06-30,814.574462890625,0.546969696969697,0.5484848484848485,-0.0003327282589942167,0.00019413228734780318,1.25,2.0,72.78589945424356,1.4556020293270986,True,FAVORABLE,0.010814710758019652,-0.016515749901768184,-0.024097728845552724,797.7338165647902,835.6252707979185,848.2557555422945,WAIT,"er3,er5,rsi"
HEROMOTOCO,2023-06-30,2596.884033203125,0.5939393939393939,0.6551515151515152,0.0038908528479957034,0.009323598189932942,1.2499999999999987,1.9999999999999947,60.825547176496315,1.2070387280326706,True,FAVORABLE,-0.00390021958595399,0.0852545733285186,0.08181840146652619,2511.0492092357576,2704.177563162334,2768.5536811378593,WATCH,er3
HINDALCO,2023-06-30,410.665771484375,0.5657575757575758,0.5775757575757576,0.0016706889060013426,0.0033161594880768003,1.25,2.0,51.78044653785011,0.768246239068175,False,FAVORABLE,0.011165222131792163,0.0013064871198695815,0.004157261188036054,398.79693574701423,425.50181615607596,434.40344295909654,WAIT,"er3,er5,volume,trend"
HINDUNILVR,2023-06-30,2529.8076171875,0.5563636363636364,0.5387878787878787,-0.0001014921010324462,-4.071297882806031e-05,1.25,1.9999999999999916,57.9716250104105,0.9735717350428377,True,FAVORABLE,0.008550589977390777,0.02901248126343603,0.007449171460743642,2475.900360848218,2597.1916876116024,2637.6221298660635,WAIT,"p5,er3,er5"
ICICIBANK,2023-06-30,904.3960571289062,0.5751515151515152,0.5969696969696969,-0.00015288954604302483,0.0008735858396408712,1.2499999999999984,1.9999999999999938,51.583862909587815,0.9410785312772497,False,FAVORABLE,0.008506356450510788,0.025037480702879256,0.012625775048295429,886.1690541930733,927.1798107986974,940.850063000572,WAIT,"er3,er5,trend"
INFY,2023-06-30,1214.9947509765625,0.5,0.4709090909090909,-0.0009203213030443431,-0.0019036970004379164,1.2500000000000044,2.0,63.89748345087823,2.1188494021026703,True,FAVORABLE,-0.0013479031997328805,0.008835618000455625,-0.0039686586383906874,1189.485497714079,1246.881317554667,1266.0132575015296,WAIT,"p3,p5,er3,er5"
IOC,2023-06-30,75.15254974365234,0.5845454545454545,0.5969696969696969,0.0014070056607106748,0.002870353274897151,1.2500000000000038,2.0,58.27693948818359,1.09473954522066,True,FAVORABLE,0.043263848810123795,0.04600191159846889,0.0865277991390192,73.22993379792527,77.5558196758112,78.99778163510649,WAIT,"er3,er5"
ITC,2023-06-30,387.6326599121094,0.6315151515151516,0.6745454545454546,0.0014684232827428222,0.0036614909710770485,1.249999999999998,2.0,63.844801551576076,1.1660969976711664,True,FAVORABLE,0.025797147476682047,0.05203714044783836,0.03720091100994205,380.1281892727563,397.0132482113007,402.64160119081555,WATCH,"er3,er5"
