ticker,price,atr,atr_pct,rsi,volume_ratio,ext_atr,relative5,trend,p1,p3,p5,pred1,pred3,pred5,ensemble_probability,ensemble_return,score,tier,turnover_cr,date
ONGC,232.25,3.7420871992936022,1.6112323785978913,32.630943887876455,0.6612147641775764,-1.3291266386733553,-1.4406788317948171,False,0.47600518806744485,0.4918394353771504,0.4814249363867684,-0.17458743498167967,-0.18977733017019305,-0.45810199837384247,0.48606896116761383,-0.25382051818340273,-0.34517450872903954,REJECTED,177.41470665,2026-08-30 15:10 IST
POWERGRID,266.04998779296875,4.8796717811422115,1.8341184006892004,39.05900212928031,0.6772459430737097,-0.9648116590756277,-2.0163151973918825,False,0.47600518806744485,0.4918394353771504,0.49812593703148444,-0.1464147894805063,-0.14467279871606215,-0.2784781181814957,0.4902442113287928,-0.1784725267353094,-0.393341399628948,REJECTED,136.01834891414185,2026-08-30 15:10 IST
ADANIPORTS,1707.5,30.030629722991055,1.758748446441643,48.60797161105892,1.9651352747252087,0.10478136892814738,0.7559942562347821,False,0.47600518806744485,0.4918394353771504,0.4814249363867684,-0.16491134234169993,-0.2781475441567853,-0.4938739284371382,0.48606896116761383,-0.30943189986385644,-0.3080083885376682,REJECTED,558.071787,2026-08-30 15:10 IST
COALINDIA,401.0,6.20671772732036,1.5478099070624338,35.627915246889586,7.341075113340262,-1.0736842862837397,-0.7217103684753479,False,0.47600518806744485,0.4918394353771504,0.4814249363867684,-0.13357573208750542,-0.12054394765500542,-0.41723405140029074,0.48606896116761383,-0.19732283047782676,-0.28406415738468094,REJECTED,1544.0217884,2026-08-30 15:10 IST
WIPRO,180.9499969482422,3.422027640389658,1.8911454534970087,50.60390903447639,1.9337696678390737,0.08634114932316471,0.4033202847069539,False,0.4583333333333332,0.4591947769314472,0.45555555555555555,-0.19072815328872467,-0.37929651120739216,-0.6738918148973817,0.4581126828678515,-0.4152316655461561,-0.31537680408917856,REJECTED,265.7480330731064,2026-08-30 15:10 IST
TATASTEEL,186.5,3.8507295674078827,2.064734352497524,48.77497290178878,1.751899475883823,-0.008376249619067772,2.2273860916574684,False,0.47244094488188976,0.4591947769314472,0.4814249363867684,-0.204985020051304,-0.31258172668372725,-0.5193417164862364,0.46740155038536607,-0.3427523828078699,-0.3260527561038393,REJECTED,734.2578481,2026-08-30 15:10 IST
NESTLEIND,1454.5999755859375,29.48164455688237,2.0267870927886316,43.89451874085365,0.26317416260230286,-0.6702872135888693,-1.2084372662719667,False,0.47600518806744485,0.4918394353771504,0.4814249363867684,-0.08378468109848701,-0.279323429702258,-0.5549022750330161,0.48606896116761383,-0.3091103913141934,-0.4267449608279421,REJECTED,64.83646655178222,2026-08-30 15:10 IST
ASIANPAINT,2608.699951171875,47.0757722992031,1.8045682976325361,35.12609101151101,0.7336366435193103,-1.2346626965924679,-0.8707901245097016,False,0.47600518806744485,0.4918394353771504,0.4814249363867684,-0.13672889061348395,-0.2503173537825551,-0.4702011864379298,0.48606896116761383,-0.28257061931258454,-0.38304065498543716,REJECTED,125.88125092382812,2026-08-30 15:10 IST
HAL,4861.10009765625,102.56033469100124,2.10981737941274,53.09022563451106,0.7214404559219356,-0.09020038693653508,-2.463180261228448,False,0.47600518806744485,0.4918394353771504,0.45555555555555555,-0.10412605977001793,-0.3077335781820533,-0.6385180059998226,0.4796016159598106,-0.34970818145408855,-0.4376965123079546,REJECTED,235.43960546982422,2026-08-30 15:10 IST
BEL,411.8999938964844,6.638810730283331,1.6117530538132874,55.50600317919857,0.8537861138325171,0.630759386894957,-0.1924300654441824,True,0.47600518806744485,0.4591947769314472,0.4017857142857143,-0.06228820915327971,-0.3402528262482839,-0.7842372932992834,0.44820459349721353,-0.39565601959203295,-0.19136428202256991,REJECTED,330.56547968169554,2026-08-30 15:10 IST
TECHM,1640.9000244140625,37.307834132276916,2.2736201826554856,61.51027482566444,1.6632293100538846,1.1230359565738057,3.9069910441100975,False,0.42115027829313545,0.42083333333333334,0.42585551330798477,-0.2106691824260416,-0.45335867230663257,-0.7431389024420384,0.4221522673189566,-0.4772658318643659,-0.28227608985534935,REJECTED,560.4044426779541,2026-08-30 15:10 IST
HDFCLIFE,548.0,9.873611728209136,1.8017539650016672,49.38925817890644,0.8319195080244546,0.09076659264895792,-0.910846948056776,False,0.47600518806744485,0.4918394353771504,0.4814249363867684,-0.11023676981654197,-0.24428663656732574,-0.4667496769533916,0.48606896116761383,-0.27309242331368544,-0.3827418706923067,REJECTED,113.7747736,2026-08-30 15:10 IST
CIPLA,1423.5,23.329190716930256,1.638861307827907,45.4996876596834,0.49677894627546565,-0.49330595475731337,-0.29263588482427716,False,0.47600518806744485,0.4918394353771504,0.42585551330798477,-0.0675239049095608,-0.2851542956263536,-0.6063751454646242,0.47217660539791795,-0.3219334299425627,-0.33985769985179415,REJECTED,53.8048836,2026-08-30 15:10 IST
TRENT,2898.0,58.794496753594004,2.0287956091647343,41.59327953658215,0.6801398458684896,-0.8630874473683561,-0.5743751008103648,False,0.47600518806744485,0.4918394353771504,0.4814249363867684,-0.12013095826344869,-0.20384755673244914,-0.41916287962886045,0.48606896116761383,-0.2409330677627519,-0.4290462259869292,REJECTED,136.1802078,2026-08-30 15:10 IST
DRREDDY,1178.0,21.75963136242327,1.8471673482532487,44.88422722697138,0.38242650308562964,-0.3510974847875111,0.5957447427672014,False,0.47600518806744485,0.4918394353771504,0.4814249363867684,-0.17317761148597272,-0.32498546705897496,-0.5596176937396783,0.48606896116761383,-0.35328195261455037,-0.3776754055939967,REJECTED,80.4234736,2026-08-30 15:10 IST
EICHERMOT,8059.0,125.50902074125602,1.5573771031301156,60.93546086829603,0.9964386190298082,0.681453274437992,0.9265531164829977,True,0.45714285714285713,0.4591947769314472,0.42585551330798477,-0.2076587258040418,-0.41710716055225106,-0.6669608871336437,0.4504495770678636,-0.4376809052479574,-0.15956981036764997,REJECTED,271.5939413,2026-08-30 15:10 IST
BAJAJ-AUTO,11910.0,203.21516914925493,1.7062566679198568,64.43245179908062,1.1809512245031042,1.45291628189506,2.109689580518337,True,0.42115027829313545,0.4591947769314472,0.45555555555555555,-0.23189537735876162,-0.43612243230634923,-0.7213691300028827,0.450676071859812,-0.46658869574096506,-0.2130295673741018,REJECTED,312.745881,2026-08-30 15:10 IST
BRITANNIA,5308.5,102.38650244216127,1.9287275584847183,43.063108906705125,0.9521237474011772,-0.9825557089122754,-0.7383043019582924,False,0.47600518806744485,0.4918394353771504,0.4814249363867684,-0.17499097468636035,-0.2688564582688035,-0.5222990034496399,0.48606896116761383,-0.31344399784752397,-0.40701231068535926,REJECTED,130.91344935,2026-08-30 15:10 IST
DIVISLAB,9239.0,176.21534726322318,1.9072989204808224,81.32522731131048,2.135712224016042,4.417272200737079,7.782539083773798,True,0.42115027829313545,0.4017094017094017,0.4017857142857143,-0.27691885811415695,-0.7328158725248278,-1.2051986181504948,0.4056166551702266,-0.7597321560491104,-0.2580476599708637,REJECTED,714.3825775,2026-08-30 15:10 IST
INDUSINDBK,994.0,18.262249165238103,1.8372484069656039,43.62796692354654,0.9964773150735979,-0.8659077644272187,-0.8387199895685371,False,0.47600518806744485,0.4918394353771504,0.4814249363867684,-0.11828119517031713,-0.19864956298404668,-0.4381717758840808,0.48606896116761383,-0.24245644264630933,-0.3906943411577849,REJECTED,102.0672996,2026-08-30 15:10 IST
HEROMOTOCO,5600.0,113.0138482512775,2.0181044330585265,54.88843541912875,0.7873355615256882,0.0506217379518436,-2.0391490844493543,True,0.47600518806744485,0.4918394353771504,0.4814249363867684,-0.16371053075930517,-0.36911782080080674,-0.7077614256443128,0.48606896116761383,-0.41269726400338297,-0.302122283390004,REJECTED,228.61384,2026-08-30 15:10 IST
SHRIRAMFIN,1086.9000244140625,26.954582564057787,2.479950497617179,47.532957126652,0.646322797747764,-0.6549610340721989,-3.499339345852348,False,0.47600518806744485,0.4918394353771504,0.49812593703148444,-0.10151958975174386,-0.10079729791530449,-0.2874895313265417,0.4902442113287928,-0.14761481463540166,-0.5231099016507911,REJECTED,239.92513732922365,2026-08-30 15:10 IST
GODREJCP,915.0,22.47169034474966,2.4559224420491432,30.991070213682335,0.7183666349973489,-1.9657293471610757,-1.6144426645142262,False,0.4838709677419355,0.4918394353771504,0.49812593703148444,-0.09988723326324431,-0.012663292422031677,-0.11882813039642043,0.49181736726369096,-0.05664929008387139,-0.5202574077387707,REJECTED,85.165821,2026-08-30 15:10 IST
DABUR,386.0,6.453128818273161,1.6717950306407152,24.676627631665042,1.3709051059090762,-2.5551888470518698,-3.3056566213447103,False,0.48155737704918034,0.4918394353771504,0.49812593703148444,-0.06207463432083968,-0.07596363212650199,-0.34236722105865974,0.49135464912513993,-0.13978672979840898,-0.3119419954746301,REJECTED,74.3384276,2026-08-30 15:10 IST
SIEMENS,4089.0,97.09146719146645,2.374455054816983,64.98444301458576,0.8523503774077792,1.4054832657915715,4.626042275442477,True,0.42115027829313545,0.42083333333333334,0.42585551330798477,-0.2612518777762309,-0.5186893966405527,-0.834437245629853,0.4221522673189566,-0.5461388551150135,-0.3073388222550978,REJECTED,114.0720597,2026-08-30 15:10 IST
DLF,679.7999877929688,15.36998806115964,2.2609573899904993,57.91002721296471,0.39854951084811957,0.7564890997126746,0.5655200815082084,True,0.47244094488188976,0.4918394353771504,0.4814249363867684,-0.13728576709846133,-0.2557284107782725,-0.45285537428917816,0.4853561125305028,-0.2813216229200367,-0.34264179199038103,REJECTED,72.0590706260498,2026-08-30 15:10 IST
VEDL,287.95001220703125,8.124863154165398,2.8216227851116593,59.622198433812294,1.6162586726130985,1.6290534394756806,3.5227074655860724,True,0.47244094488188976,0.4591947769314472,0.41798941798941797,-0.19673411051485934,-0.5406449223311895,-0.9186455407917207,0.45154267078602844,-0.5663629145830563,-0.3989815392975392,REJECTED,559.7459135492431,2026-08-30 15:10 IST
AMBUJACEM,412.04998779296875,8.95184891875263,2.172515273377563,42.783065225115735,0.9935181377212259,-0.7382600326468365,-0.2762587419846363,False,0.47600518806744485,0.4918394353771504,0.4814249363867684,-0.1267493213680928,-0.25381880702254417,-0.47466616832474945,0.48606896116761383,-0.2836167502172052,-0.4566009027539305,REJECTED,88.69227649248047,2026-08-30 15:10 IST
BANKBARODA,241.89999389648438,4.46131158540987,1.8442793294649638,42.904510851058035,0.49122492618699937,-0.6822494429686758,-1.749962013347628,False,0.47600518806744485,0.4591947769314472,0.4017857142857143,-0.06365392567250051,-0.369215776700157,-0.7589927349931074,0.44820459349721353,-0.4055476460678633,-0.35684485552432654,REJECTED,86.39823551003722,2026-08-30 15:10 IST
PNB,115.4000015258789,2.050268900309572,1.7766628017329718,54.14413002567316,0.7706168696029126,0.08714486603372931,-0.6718844844239347,True,0.47244094488188976,0.4591947769314472,0.42585551330798477,-0.1528251575485394,-0.4220817388501942,-0.7215863813336058,0.4535091946156702,-0.44310658321071617,-0.22413179649746487,REJECTED,98.12051305740052,2026-08-30 15:10 IST
GAIL,171.10000610351562,3.277742370266254,1.9156880498783952,44.28878123946573,1.052523681443736,-0.7644789314449132,-0.20843447975134044,False,0.47244094488188976,0.4918394353771504,0.4814249363867684,-0.19876918938605748,-0.3224999532049728,-0.3806107509726878,0.4853561125305028,-0.3122814998831185,-0.40399157968949073,REJECTED,148.96750169400025,2026-08-30 15:10 IST
IOC,137.10000610351562,2.2644298912101677,1.6516628668130318,44.32443377611669,0.5119528080384868,-0.6428374983213877,1.1978290151726467,False,0.47600518806744485,0.4918394353771504,0.45555555555555555,-0.15596162258420831,-0.3695355186161841,-0.6529170012876565,0.4796016159598106,-0.39766611007765706,-0.32015250099288883,REJECTED,55.53707371243897,2026-08-30 15:10 IST
BPCL,319.25,6.608924285772485,2.0701407316436913,55.32217912712406,0.9955323691063865,0.5229630975595532,2.9675509046175996,False,0.4583333333333332,0.42083333333333334,0.41798941798941797,-0.1570373333450264,-0.4575354377385989,-0.715001689923521,0.4276223544973545,-0.46180237990611495,-0.31782879034614064,REJECTED,151.103227825,2026-08-30 15:10 IST
TATAPOWER,351.8500061035156,6.789748918451925,1.9297282366550124,21.495010769803713,1.1276679825837055,-2.837009706978802,-5.683040195014288,False,0.47600518806744485,0.4918394353771504,0.49812593703148444,-0.08415525254873686,-0.09866916712958246,-0.3271329194941855,0.4902442113287928,-0.1528823223045641,-0.4129626720750691,REJECTED,151.3559856405609,2026-08-30 15:10 IST
TATACONSUM,1040.699951171875,20.245450841957993,1.945368674146732,38.866373706859704,0.820818373903462,-1.272231285513604,-0.4764166116961621,False,0.47600518806744485,0.4918394353771504,0.4814249363867684,-0.1268172451178667,-0.26046770477469366,-0.5238855229043758,0.48606896116761383,-0.29959206737574884,-0.4107264773803736,REJECTED,101.13147473505859,2026-08-30 15:10 IST
PIIND,2420.10009765625,59.46499435780775,2.4571295383772234,31.197379283705374,1.290957585522222,-2.0642796233134053,-2.7571122717032215,False,0.47600518806744485,0.4918394353771504,0.49812593703148444,-0.14983568200074743,-0.06680583893199396,-0.1383097970331018,0.4902442113287928,-0.10128779707102163,-0.4694496229890507,REJECTED,60.500566361328126,2026-08-30 15:10 IST
HAVELLS,1222.9000244140625,27.328856483436972,2.2347580290981885,37.05467970156456,2.741642836772289,-1.3531465969230467,-3.2419626233390564,False,0.4838709677419355,0.4918394353771504,0.49812593703148444,-0.041022730156047876,-0.08892421172888368,-0.3008653743392488,0.49181736726369096,-0.13232920606690782,-0.424786003232572,REJECTED,217.4915464420166,2026-08-30 15:10 IST
MOTHERSON,165.60000610351562,3.741624278236823,2.259434867350159,59.72953314759457,0.6756221814828889,0.47811656607192354,-1.9168498671629508,True,0.47600518806744485,0.4918394353771504,0.45555555555555555,-0.1772681801439769,-0.3719985188702593,-0.7185175096207296,0.4796016159598106,-0.4196821988126204,-0.34476529613760987,REJECTED,139.83930227405395,2026-08-30 15:10 IST
IDFCFIRSTB,83.12000274658203,1.4453239344537012,1.7388400946764095,45.19864966295176,1.175237092435994,-0.9520301415096937,-3.8696170886104775,False,0.47600518806744485,0.4918394353771504,0.49812593703148444,-0.15003845662337534,-0.15805584268835507,-0.2874060979017959,0.4902442113287928,-0.18878992927871935,-0.3240844296286912,REJECTED,118.42607173722077,2026-08-30 15:10 IST
LUPIN,2171.5,44.07779998170411,2.029831912581354,30.147891721794707,0.42384079352430787,-1.7342059511606192,-1.0613311904719591,False,0.47600518806744485,0.4918394353771504,0.49812593703148444,-0.07849120240887202,-0.0622102434386599,-0.29512569149905793,0.4902442113287928,-0.12369529724780183,-0.43355289215712745,REJECTED,75.59447515,2026-08-30 15:10 IST
COLPAL,1826.9000244140625,36.64327446525869,2.0057624377672885,25.30182148600136,1.0251700274322377,-2.7724408834482275,-2.9726346011156313,False,0.47600518806744485,0.4918394353771504,0.49812593703148444,-0.17275870093438642,-0.14701803105695405,-0.24062986041660084,0.4902442113287928,-0.17556912237235223,-0.4277268570433498,REJECTED,51.785125402038574,2026-08-30 15:10 IST
CHOLAFIN,1862.9000244140625,43.629094563554375,2.341998711244691,51.72516714425248,0.9179531791385501,-0.036266207420528225,0.3148177856465484,False,0.47600518806744485,0.4918394353771504,0.4814249363867684,-0.10355515349924581,-0.2516126072556913,-0.47359650628272615,0.48606896116761383,-0.27749709126116096,-0.4843717410275403,REJECTED,149.59236228046876,2026-08-30 15:10 IST
ICICIGI,1562.0,34.565597417333024,2.2129063647460323,31.191136036115154,1.266071127392818,-1.738480091501,-3.0865427585711425,False,0.48155737704918034,0.4918394353771504,0.49812593703148444,-0.08077046535248879,-0.0753392076474773,-0.2627124025778399,0.49135464912513993,-0.12326875792107025,-0.4204498696209348,REJECTED,134.2556182,2026-08-30 15:10 IST
INDIGO,5166.0,103.36114217160073,2.000796402857157,46.28372062046946,0.6334698697368907,-0.5405984332413517,1.410708196605448,False,0.47600518806744485,0.4918394353771504,0.4814249363867684,-0.13204390896545962,-0.27647643586721,-0.5277828235239992,0.48606896116761383,-0.3104165274010572,-0.39329626724444533,REJECTED,133.0224336,2026-08-30 15:10 IST
NAUKRI,1354.0,34.816233544954365,2.5713614139552705,63.6055515936864,1.574854407561317,1.1762002205480757,0.6036870904822855,True,0.47600518806744485,0.4918394353771504,0.4814249363867684,-0.19184716696611753,-0.26616733980673346,-0.6095783343090581,0.48606896116761383,-0.33715605386419145,-0.35280467282349603,REJECTED,244.9184254,2026-08-30 15:10 IST
PFC,352.0,7.451178029572306,2.116811940219405,22.28794541344216,0.8634867386259852,-2.796819350565394,-1.6655644151416515,False,0.47600518806744485,0.4918394353771504,0.49812593703148444,-0.14978041295129726,-0.1025167079863231,-0.18019827323163498,0.4902442113287928,-0.1313898402906459,-0.4507987650130426,REJECTED,221.7451104,2026-08-30 15:10 IST
