ticker,price,atr,atr_pct,rsi,volume_ratio,extension_atr,relative5,trend,p1,p3,p5,pred1,pred3,pred5,ensemble_probability,ensemble_return,score,turnover_cr,entry_low,entry_high,stop,target1,target2,risk_pct,rr1,rr2,action,holding_period,shares,position_value,max_loss,status,reason,date
TATASTEEL,186.5,3.8507295674078827,2.064734352497524,48.774972901788786,1.751899475883823,-0.008376249619067772,2.2273860916574684,False,0.45456656156396585,0.45837228537990293,0.4575492852592412,-0.20426417527646948,-0.31158200705022765,-0.5215893856212416,0.45740539058655016,-0.3426202853382295,-0.31921159420414225,734.2578481,181.8375,188.83124999999998,181.68658804074013,193.72011793888979,196.1268239185197,2.5809179406219123,1.5,2.0,BUY ON CONFIRMATION,1-3 sessions,134,24991.0,644.9972025408222,REJECTED,Negative expected return.,2026-08-30 15:19 IST
NESTLEIND,1454.5999755859375,29.48164455688237,2.0267870927886316,43.89451874085365,0.26317416260230286,-0.6702872135888693,-1.2084372662719667,False,0.4717657146900617,0.4668989266404982,0.45182006054046897,-0.08239228552416773,-0.28092828114103574,-0.563928743538363,0.4641025677254036,-0.311971197616994,-0.41295948868156473,64.83646655178222,1418.234976196289,1472.7824752807617,1417.7479198898345,1509.8780591300922,1528.3040869781432,2.533483865985791,1.5,2.0,BUY ON CONFIRMATION,1-3 sessions,17,24728.199584960938,626.4849468337507,REJECTED,Negative expected return.,2026-08-30 15:19 IST
ASIANPAINT,2608.699951171875,47.07577196699602,1.8045682848979523,35.12609101149346,0.7336366435193103,-1.2346627053053083,-0.8707901245097016,False,0.4867758831023848,0.4869427499308016,0.48098048165831625,-0.13719150496690263,-0.25813397605773997,-0.47841646054244646,0.48541880949699695,-0.2890161029607491,-0.382485259268178,125.88125092382812,2543.482452392578,2641.3087005615234,2549.85523621313,2696.967023609993,2726.389381089365,2.255710356122441,1.5,2.0,BUY ON CONFIRMATION,1-3 sessions,9,23478.299560546875,529.6024346287054,REJECTED,Negative expected return.,2026-08-30 15:19 IST
HAL,4861.10009765625,102.56033468750061,2.109817379340727,53.09022563516137,0.7214404559219356,-0.0902003869391297,-2.463180261228448,False,0.4723260154944457,0.466655248638699,0.44843122104488337,-0.10526889518254907,-0.30830304447214635,-0.6334935907617552,0.46323339511139444,-0.3489938511866291,-0.4263008377978822,235.43960546982422,4739.572595214843,4921.863848876953,4732.899679296875,5053.4007251953135,5117.500934375001,2.6372717241759007,1.5,2.0,BUY ON CONFIRMATION,1-3 sessions,5,24305.50048828125,641.0020917968768,REJECTED,Negative expected return.,2026-08-30 15:19 IST
BEL,411.8999938964844,6.63880802619563,1.6117523973219687,55.506003181146355,0.8537861138325171,0.6307596438145642,-0.1924300654441824,True,0.4722636358075766,0.4506102335340419,0.41454820617711197,-0.0627341517733789,-0.3429244809129453,-0.7855678486989531,0.4459254071495164,-0.397547257031534,-0.18935606733878027,330.56547968169554,401.6024940490723,417.0487438201904,403.6014838637398,424.34775894560124,428.49701396197355,2.014690496652466,1.5,2.0,BUY ON CONFIRMATION,1-3 sessions,60,24713.999633789062,497.91060196467356,REJECTED,Negative expected return.,2026-08-30 15:19 IST
TECHM,1640.9000244140625,37.307834044745036,2.2736201773211033,61.51027482566444,1.6632293100538846,1.1230359592086798,3.9069910441100975,False,0.4340363139091647,0.4361729385326636,0.43270114753899586,-0.20850589056325394,-0.4518332780143334,-0.751820898593708,0.4348776658595469,-0.4781647056689612,-0.2943058111085277,560.4044426779541,1599.8775238037108,1661.4112747192382,1594.2652318581313,1710.8522132479593,1734.1696095259251,2.8420252216513733,1.5000000000000002,2.0,BUY ON CONFIRMATION,1-3 sessions,15,24613.500366210938,699.521888338968,REJECTED,Negative expected return.,2026-08-30 15:19 IST
HDFCLIFE,548.0,9.873611728208981,1.801753965001639,49.38925817890644,0.8319195080244546,0.09076659264895935,-0.910846948056776,False,0.47384477962718724,0.4749947481591402,0.46133176424812694,-0.11132041657120188,-0.24630530037379728,-0.46403996172141243,0.47134900847499633,-0.273741988950182,-0.3746648341894292,113.7747736,534.3,554.85,535.6579853397387,566.5130219903918,572.6840293205225,2.2521924562520566,1.5,2.0,BUY ON CONFIRMATION,1-3 sessions,45,24660.0,555.3906597117572,REJECTED,Negative expected return.,2026-08-30 15:19 IST
CIPLA,1423.5,23.32919071693025,1.6388613078279064,45.499687659683396,0.49677894627546565,-0.49330595475731354,-0.29263588482427716,False,0.47291721281846466,0.46258566906861115,0.4411366364225618,-0.06717323413878468,-0.2888424561484522,-0.6130686361706841,0.45928971965706955,-0.3255651567520767,-0.33126456396304704,53.8048836,1387.9125,1441.29375,1394.338511603837,1467.2422325942443,1481.822976792326,2.0485766347848893,1.5,2.0,BUY ON CONFIRMATION,1-3 sessions,17,24199.5,495.7453027347692,REJECTED,Negative expected return.,2026-08-30 15:19 IST
TRENT,2898.0,58.68525444343722,2.025026033244901,41.59327953658215,0.6801398458684896,-0.8646940803720302,-0.5743751008103648,False,0.47037481491352445,0.4844439759002152,0.47199081673280857,-0.11983050194675068,-0.20492392766382297,-0.4220503726657634,0.47851685391102544,-0.24218685377089363,-0.4245993355282017,136.1802078,2825.5499999999997,2934.225,2824.6434319457035,3008.0348520814446,3044.713136108593,2.5312825415561258,1.5,2.0,BUY ON CONFIRMATION,1-3 sessions,8,23184.0,586.8525444343722,REJECTED,Negative expected return.,2026-08-30 15:19 IST
DRREDDY,1178.0,21.75963136242327,1.8471673482532487,44.88422722697138,0.38242650308562964,-0.3510974847875111,0.5957447427672014,False,0.4677689689489463,0.47163895723968413,0.4609300679719961,-0.17446324750885947,-0.3286478005990659,-0.558083025918207,0.4681877372646146,-0.3551696963108099,-0.36492107140593266,80.4234736,1148.55,1192.725,1150.8004607969708,1218.799308804544,1232.3990784060584,2.30895918531657,1.5,2.0,BUY ON CONFIRMATION,1-3 sessions,21,24738.0,571.190323263613,REJECTED,Negative expected return.,2026-08-30 15:19 IST
EICHERMOT,8059.0,125.50902074125602,1.5573771031301156,60.93546086829608,0.9964386190298082,0.681453274437992,0.9265531164829977,True,0.44579120953874984,0.4434988008091871,0.4409110409771244,-0.20890764956706995,-0.4183005905413026,-0.662336070338186,0.44331034259708396,-0.43743087229567695,-0.15334874572056187,271.5939413,7857.525,8159.737499999999,7902.11372407343,8294.329413889856,8372.77255185314,1.946721378912648,1.5,2.0,BUY ON CONFIRMATION,1-3 sessions,3,24177.0,470.6588277797109,REJECTED,Negative expected return.,2026-08-30 15:19 IST
BAJAJ-AUTO,11910.0,203.21516914925488,1.7062566679198563,64.43245179908062,1.1809512245031042,1.4529162818950605,2.109689580518337,True,0.4370387554343827,0.44485085888805154,0.44546484033101896,-0.2332304572015342,-0.4377936708828729,-0.7169377661776303,0.4434419335580596,-0.46666705197029457,-0.20626996971040382,312.745881,11612.25,12058.875,11655.981038563432,12291.028442154853,12418.037922873136,2.1328208348998166,1.5,2.0,BUY ON CONFIRMATION,1-3 sessions,2,23820.0,508.03792287313627,REJECTED,Negative expected return.,2026-08-30 15:19 IST
BRITANNIA,5308.5,102.38650244216123,1.9287275584847174,43.063108906705125,0.9521237474011772,-0.9825557089122758,-0.7383043019582924,False,0.4654604392417148,0.4803429334836874,0.4717780815068333,-0.17619312808029877,-0.27123146561201156,-0.5194472300122575,0.4752252216410794,-0.3142777392057305,-0.40017318903301424,130.91344935,5175.787499999999,5374.85625,5180.516871947299,5500.474692079052,5564.466256105403,2.4109094481058952,1.5,2.0,BUY ON CONFIRMATION,1-3 sessions,4,21234.0,511.9325122108057,REJECTED,Negative expected return.,2026-08-30 15:19 IST
DIVISLAB,9239.0,176.21514463939795,1.9072967273449284,81.32522731131048,2.135712224016042,4.41727728000874,7.782539083773798,True,0.4332229595117762,0.41363521447914386,0.415385112759652,-0.2793995740364241,-0.7340294114792059,-1.19438392086232,0.4179902380557974,-0.7581920713364281,-0.277101042912421,714.3825775,9008.025,9354.4875,9018.731069200752,9569.40339619887,9679.537861598496,2.384120909181164,1.5,2.0,WAIT FOR PULLBACK,1-3 sessions,2,18478.0,440.5378615984955,REJECTED,Negative expected return.,2026-08-30 15:19 IST
INDUSINDBK,994.0,18.262249165223686,1.8372484069641533,43.62796692354654,0.9964773150735979,-0.8659077644279023,-0.8387199895685371,False,0.47453369905064946,0.48625747960447624,0.47502696139486966,-0.11738483655025855,-0.19999063617766769,-0.44439365018622623,0.4811050939413093,-0.24457022975432552,-0.3882074183609099,102.0672996,969.15,1006.425,971.1721885434704,1028.2417171847944,1039.6556229130592,2.296560508705193,1.5,2.0,BUY ON CONFIRMATION,1-3 sessions,25,24850.0,570.6952864132404,REJECTED,Negative expected return.,2026-08-30 15:19 IST
HEROMOTOCO,5600.0,113.01384825127748,2.018104433058526,54.88843541912877,0.7873355615256882,0.050621737951843604,-2.0391490844493543,True,0.4606062443006291,0.46810009447744144,0.4543654715044678,-0.16513837515316088,-0.37029906781491306,-0.7021595977343311,0.4631676686988356,-0.4122320617624171,-0.28325395086811445,228.61384,5460.0,5670.0,5458.732689685903,5811.900965471145,5882.534620628194,2.5226305413231587,1.5,2.0,BUY ON CONFIRMATION,1-3 sessions,4,22400.0,565.0692412563876,REJECTED,Negative expected return.,2026-08-30 15:19 IST
SHRIRAMFIN,1086.9000244140625,26.954582564057795,2.47995049761718,47.532957126651986,0.646322797747764,-0.6549610340721987,-3.499339345852348,False,0.4905523092603838,0.5127288514861341,0.5044562054917704,-0.10178477845541072,-0.09985611911009885,-0.28474918135298344,0.5062253815423932,-0.14646511653988237,-0.5278137019896597,239.92513732922365,1059.727523803711,1100.4862747192383,1053.2067962089902,1137.439866721671,1154.286480824207,3.099938122021478,1.5000000000000002,2.0,BUY ON CONFIRMATION,1-3 sessions,22,23911.800537109375,741.25102051159,REJECTED,Negative expected return.,2026-08-30 15:19 IST
GODREJCP,915.0,22.42204986089409,2.450497252556731,30.991070165012218,0.7183666349973489,-1.9700813023772594,-1.6144426645142262,False,0.4988738228468422,0.5141486774553934,0.5155767746437776,-0.1055826056440448,-0.014609968751729452,-0.09298399630656816,0.5114507308307792,-0.0523980030189022,-0.5212994413686258,85.165821,892.125,926.4375,886.9724376738824,957.0413434891765,971.0551246522352,3.0631215656959148,1.4999999999999998,2.0,BUY ON CONFIRMATION,1-3 sessions,26,23790.0,728.7166204790581,REJECTED,Negative expected return.,2026-08-30 15:19 IST
